@RELATION "B3 - CYRE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
12.544,1.4913,-561.9919,0.1189,10.1566,12.3821,1.472,-554.7365,0.1189,10.0254,18.35,0
12.3821,1.472,-554.7365,0.1189,10.0254,12.2809,1.46,-550.2018,0.1189,9.9435,18.2,0
12.2809,1.46,-550.2018,0.1189,9.9435,12.2336,1.4544,-548.0857,0.1189,9.9053,18.13,1
12.2336,1.4544,-548.0857,0.1189,9.9053,12.4428,1.4792,-557.4572,0.1189,10.0746,18.44,1
12.4428,1.4792,-557.4572,0.1189,10.0746,12.4833,1.4841,-559.2711,0.1189,10.1074,18.5,0
12.4833,1.4841,-559.2711,0.1189,10.1074,12.1459,1.4439,-544.1557,0.1189,9.8342,18.0,0
12.1459,1.4439,-544.1557,0.1189,9.8342,12.1459,1.4439,-544.1557,0.1189,9.8342,18.0,0
12.1459,1.4439,-544.1557,0.1189,9.8342,12.1459,1.4439,-544.1557,0.1189,9.8342,18.0,0
12.1459,1.4439,-544.1557,0.1189,9.8342,11.9975,1.4263,-537.5049,0.1189,9.714,17.78,1
11.9975,1.4263,-537.5049,0.1189,9.714,12.0784,1.4359,-541.1326,0.1189,9.7796,17.9,0
12.0784,1.4359,-541.1326,0.1189,9.7796,11.8423,1.4078,-530.5518,0.1189,9.5884,17.55,0
11.8423,1.4078,-530.5518,0.1189,9.5884,11.8423,1.4078,-530.5518,0.1189,9.5884,17.55,1
11.8423,1.4078,-530.5518,0.1189,9.5884,11.8625,1.4102,-531.4587,0.1189,9.6048,17.58,1
11.8625,1.4102,-531.4587,0.1189,9.6048,11.876,1.4119,-532.0633,0.1189,9.6157,17.6,0
11.876,1.4119,-532.0633,0.1189,9.6157,11.8355,1.407,-530.2495,0.1189,9.5829,17.54,1
11.8355,1.407,-530.2495,0.1189,9.5829,11.93,1.4183,-534.4818,0.1189,9.6594,17.68,0
