@RELATION "B3 - MYPK3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
53.3692,4.2975,2.3783,0.0805,40.5437,54.9028,4.421,2.4466,0.0805,41.7087,26.85,1
54.9028,4.421,2.4466,0.0805,41.7087,56.2319,4.528,2.5058,0.0805,42.7184,27.5,1
56.2319,4.528,2.5058,0.0805,42.7184,57.0294,4.5922,2.5414,0.0805,43.3243,27.89,1
57.0294,4.5922,2.5414,0.0805,43.3243,56.7431,4.5692,2.5286,0.0805,43.1068,27.75,1
56.7431,4.5692,2.5286,0.0805,43.1068,56.4364,4.5445,2.5149,0.0805,42.8738,27.6,1
56.4364,4.5445,2.5149,0.0805,42.8738,55.7207,4.4868,2.483,0.0805,42.3301,27.25,1
55.7207,4.4868,2.483,0.0805,42.3301,54.5552,4.393,2.4311,0.0805,41.4447,26.68,1
54.5552,4.393,2.4311,0.0805,41.4447,55.9252,4.5033,2.4922,0.0805,42.4854,27.35,1
55.9252,4.5033,2.4922,0.0805,42.4854,58.0722,4.6762,2.5878,0.0805,44.1165,28.4,1
58.0722,4.6762,2.5878,0.0805,44.1165,58.3994,4.7025,2.6024,0.0805,44.365,28.56,1
58.3994,4.7025,2.6024,0.0805,44.365,57.6019,4.6383,2.5669,0.0805,43.7592,28.17,1
57.6019,4.6383,2.5669,0.0805,43.7592,55.2095,4.4457,2.4603,0.0805,41.9417,27.0,1
55.2095,4.4457,2.4603,0.0805,41.9417,53.9826,4.3469,2.4056,0.0805,41.0097,26.4,1
53.9826,4.3469,2.4056,0.0805,41.0097,54.2689,4.3699,2.4183,0.0805,41.2272,26.54,1
54.2689,4.3699,2.4183,0.0805,41.2272,54.2484,4.3683,2.4174,0.0805,41.2116,26.53,1
