@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
19.2381,19.3238,18.8476,19.0476,92972153.4265,19.181,19.4762,19.0857,19.2381,121627834.6846,0
19.181,19.4762,19.0857,19.2381,121627834.6846,19.4667,19.4667,18.9714,19.1048,167349810.6476,0
19.4667,19.4667,18.9714,19.1048,167349810.6476,18.6857,19.5714,18.5333,19.5048,146193403.6916,0
18.6857,19.5714,18.5333,19.5048,146193403.6916,18.9905,19.019,18.1524,18.5429,120541566.6343,0
18.9905,19.019,18.1524,18.5429,120541566.6343,18.5905,19.2286,18.4476,19.1333,157701492.9449,0
18.5905,19.2286,18.4476,19.1333,157701492.9449,18.3619,18.7048,18.1905,18.5333,132888684.6378,0
18.3619,18.7048,18.1905,18.5333,132888684.6378,18.4667,18.8286,18.2667,18.3143,114292946.2825,0
18.4667,18.8286,18.2667,18.3143,114292946.2825,18.2381,18.781,18.0,18.4571,116418081.1831,0
18.2381,18.781,18.0,18.4571,116418081.1831,18.1429,18.3524,17.9714,18.2857,87854147.875,0
18.1429,18.3524,17.9714,18.2857,87854147.875,17.8476,18.3619,17.7619,18.0571,174327645.4996,0
17.8476,18.3619,17.7619,18.0571,174327645.4996,17.8476,18.181,17.3429,18.0,189792557.904,0
17.8476,18.181,17.3429,18.0,189792557.904,18.1429,18.1429,17.6762,17.781,78009085.3722,0
18.1429,18.1429,17.6762,17.781,78009085.3722,18.1429,18.3048,17.8667,18.2095,89762737.0755,0
18.1429,18.3048,17.8667,18.2095,89762737.0755,17.9048,18.2381,17.8762,18.1143,77603560.6721,0
17.9048,18.2381,17.8762,18.1143,77603560.6721,18.1714,18.2095,17.9905,18.0476,78255614.8723,0
18.1714,18.2095,17.9905,18.0476,78255614.8723,18.0095,18.3333,17.7905,18.2762,141521201.8903,0
18.0095,18.3333,17.7905,18.2762,141521201.8903,18.381,18.4857,18.0,18.0571,136953089.739,0
18.381,18.4857,18.0,18.0571,136953089.739,18.1905,18.6571,18.1143,18.5238,161547118.996,0
18.1905,18.6571,18.1143,18.5238,161547118.996,17.9238,18.1905,17.819,18.1905,143901258.9409,0
17.9238,18.1905,17.819,18.1905,143901258.9409,17.1429,17.9905,17.1333,17.8857,164239323.1967,0
17.1429,17.9905,17.1333,17.8857,164239323.1967,17.0667,17.4762,17.0,17.2381,130151563.537,0
17.0667,17.4762,17.0,17.2381,130151563.537,17.0952,17.181,16.8476,16.9143,97499286.1777,0
17.0952,17.181,16.8476,16.9143,97499286.1777,17.2857,17.5524,17.0857,17.1429,118804287.0338,0
17.2857,17.5524,17.0857,17.1429,118804287.0338,17.1905,17.6095,17.1333,17.4762,86124112.2245,0
17.1905,17.6095,17.1333,17.4762,86124112.2245,16.7619,17.1905,16.6857,17.1524,88865753.5753,0
16.7619,17.1905,16.6857,17.1524,88865753.5753,17.0381,17.0762,16.3238,16.581,64741720.0684,0
17.0381,17.0762,16.3238,16.581,64741720.0684,17.1333,17.1333,16.8095,17.0952,33363149.4095,0
17.1333,17.1333,16.8095,17.0952,33363149.4095,16.9048,17.2571,16.8095,17.2381,71813519.4204,0
16.9048,17.2571,16.8095,17.2381,71813519.4204,17.1143,17.1143,16.2381,16.8762,243188922.9692,0
17.1143,17.1143,16.2381,16.8762,243188922.9692,17.219,17.3048,16.7048,16.8857,92052466.8262,0
