@RELATION "B3 - ENBR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
26.2274,1.5537,4413.4142,0.0592,24.7374,25.8865,1.5335,4356.0506,0.0592,24.4158,12.15,0
25.8865,1.5335,4356.0506,0.0592,24.4158,26.1848,1.5512,4406.2438,0.0592,24.6972,12.29,0
26.1848,1.5512,4406.2438,0.0592,24.6972,26.5896,1.5752,4474.3631,0.0592,25.079,12.48,0
26.5896,1.5752,4474.3631,0.0592,25.079,26.2061,1.5524,4409.829,0.0592,24.7173,12.3,0
26.2061,1.5524,4409.829,0.0592,24.7173,25.993,1.5398,4373.9767,0.0592,24.5163,12.2,0
25.993,1.5398,4373.9767,0.0592,24.5163,26.27,1.5562,4420.5847,0.0592,24.7776,12.33,0
26.27,1.5562,4420.5847,0.0592,24.7776,26.2061,1.5524,4409.829,0.0592,24.7173,12.3,1
26.2061,1.5524,4409.829,0.0592,24.7173,25.8226,1.5297,4345.2949,0.0592,24.3556,12.12,1
25.8226,1.5297,4345.2949,0.0592,24.3556,25.716,1.5234,4327.3688,0.0592,24.2551,12.07,1
25.716,1.5234,4327.3688,0.0592,24.2551,26.5043,1.5701,4460.0222,0.0592,24.9986,12.44,1
26.5043,1.5701,4460.0222,0.0592,24.9986,26.0356,1.5423,4381.1472,0.0592,24.5565,12.22,1
26.0356,1.5423,4381.1472,0.0592,24.5565,25.993,1.5398,4373.9767,0.0592,24.5163,12.2,1
25.993,1.5398,4373.9767,0.0592,24.5163,25.7799,1.5272,4338.1245,0.0592,24.3154,12.1,1
25.7799,1.5272,4338.1245,0.0592,24.3154,25.8652,1.5323,4352.4654,0.0592,24.3957,12.14,1
25.8652,1.5323,4352.4654,0.0592,24.3957,27.1648,1.6092,4571.1642,0.0592,25.6216,12.75,1
27.1648,1.6092,4571.1642,0.0592,25.6216,27.1861,1.6105,4574.7494,0.0592,25.6417,12.76,1
27.1861,1.6105,4574.7494,0.0592,25.6417,27.4844,1.6282,4624.9426,0.0592,25.923,12.9,0
27.4844,1.6282,4624.9426,0.0592,25.923,27.3779,1.6219,4607.0165,0.0592,25.8225,12.85,0
27.3779,1.6219,4607.0165,0.0592,25.8225,27.527,1.6307,4632.1131,0.0592,25.9632,12.92,0
27.527,1.6307,4632.1131,0.0592,25.9632,27.3353,1.6193,4599.846,0.0592,25.7823,12.83,0
27.3353,1.6193,4599.846,0.0592,25.7823,27.2287,1.613,4581.9199,0.0592,25.6818,12.78,0
27.2287,1.613,4581.9199,0.0592,25.6818,27.0157,1.6004,4546.0676,0.0592,25.4809,12.68,0
27.0157,1.6004,4546.0676,0.0592,25.4809,27.3779,1.6219,4607.0165,0.0592,25.8225,12.85,0
27.3779,1.6219,4607.0165,0.0592,25.8225,26.8239,1.589,4513.8006,0.0592,25.3,12.59,1
26.8239,1.589,4513.8006,0.0592,25.3,26.8239,1.589,4513.8006,0.0592,25.3,12.59,1
26.8239,1.589,4513.8006,0.0592,25.3,26.6109,1.5764,4477.9483,0.0592,25.0991,12.49,1
26.6109,1.5764,4477.9483,0.0592,25.0991,27.4418,1.6257,4617.7721,0.0592,25.8828,12.88,0
27.4418,1.6257,4617.7721,0.0592,25.8828,27.2287,1.613,4581.9199,0.0592,25.6818,12.78,0
27.2287,1.613,4581.9199,0.0592,25.6818,25.5669,1.5146,4302.2722,0.0592,24.1144,12.0,1
25.5669,1.5146,4302.2722,0.0592,24.1144,24.736,1.4654,4162.4483,0.0592,23.3307,11.61,1
24.736,1.4654,4162.4483,0.0592,23.3307,24.5016,1.4515,4123.0108,0.0592,23.1096,11.5,1
24.5016,1.4515,4123.0108,0.0592,23.1096,25.0342,1.483,4212.6415,0.0592,23.612,11.75,1
25.0342,1.483,4212.6415,0.0592,23.612,25.0342,1.483,4212.6415,0.0592,23.612,11.75,1
25.0342,1.483,4212.6415,0.0592,23.612,24.5229,1.4527,4126.5961,0.0592,23.1297,11.51,1
24.5229,1.4527,4126.5961,0.0592,23.1297,24.9277,1.4767,4194.7154,0.0592,23.5115,11.7,0
24.9277,1.4767,4194.7154,0.0592,23.5115,24.9277,1.4767,4194.7154,0.0592,23.5115,11.7,0
24.9277,1.4767,4194.7154,0.0592,23.5115,24.6934,1.4628,4155.2779,0.0592,23.2905,11.59,1
24.6934,1.4628,4155.2779,0.0592,23.2905,25.503,1.5108,4291.5165,0.0592,24.0541,11.97,0
25.503,1.5108,4291.5165,0.0592,24.0541,25.8865,1.5335,4356.0506,0.0592,24.4158,12.15,0
25.8865,1.5335,4356.0506,0.0592,24.4158,25.9717,1.5386,4370.3915,0.0592,24.4962,12.19,0
25.9717,1.5386,4370.3915,0.0592,24.4962,26.0782,1.5449,4388.3176,0.0592,24.5967,12.24,0
26.0782,1.5449,4388.3176,0.0592,24.5967,26.1848,1.5512,4406.2438,0.0592,24.6972,12.29,0
26.1848,1.5512,4406.2438,0.0592,24.6972,26.3126,1.5588,4427.7551,0.0592,24.8177,12.35,0
26.3126,1.5588,4427.7551,0.0592,24.8177,26.0995,1.5461,4391.9029,0.0592,24.6168,12.25,0
26.0995,1.5461,4391.9029,0.0592,24.6168,25.4817,1.5095,4287.9313,0.0592,24.034,11.96,0
25.4817,1.5095,4287.9313,0.0592,24.034,25.4391,1.507,4280.7608,0.0592,23.9938,11.94,1
