@RELATION "B3 - MILS3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
64.5851,9.7175,9.8936,0.1505,37.7815,65.3282,9.8293,10.0075,0.1505,38.2162,31.65,1
65.3282,9.8293,10.0075,0.1505,38.2162,64.2755,9.6709,9.8462,0.1505,37.6003,31.14,1
64.2755,9.6709,9.8462,0.1505,37.6003,63.7595,9.5932,9.7671,0.1505,37.2985,30.89,1
63.7595,9.5932,9.7671,0.1505,37.2985,62.9545,9.4721,9.6438,0.1505,36.8276,30.5,1
62.9545,9.4721,9.6438,0.1505,36.8276,61.4064,9.2392,9.4067,0.1505,35.922,29.75,1
61.4064,9.2392,9.4067,0.1505,35.922,60.684,9.1305,9.296,0.1505,35.4994,29.4,1
60.684,9.1305,9.296,0.1505,35.4994,63.1609,9.5032,9.6755,0.1505,36.9483,30.6,0
63.1609,9.5032,9.6755,0.1505,36.9483,53.2777,8.8996,8.9919,0.167,30.6959,30.16,0
53.2777,8.8996,8.9919,0.167,30.6959,52.9951,8.8524,8.9442,0.167,30.533,30.0,0
52.9951,8.8524,8.9442,0.167,30.533,52.6771,8.7993,8.8905,0.167,30.3498,29.82,1
52.6771,8.7993,8.8905,0.167,30.3498,52.0235,8.6901,8.7802,0.167,29.9732,29.45,1
52.0235,8.6901,8.7802,0.167,29.9732,53.631,8.9586,9.0515,0.167,30.8994,30.36,0
53.631,8.9586,9.0515,0.167,30.8994,53.949,9.0117,9.1052,0.167,31.0826,30.54,0
53.949,9.0117,9.1052,0.167,31.0826,53.8784,8.9999,9.0932,0.167,31.0419,30.5,0
53.8784,8.9999,9.0932,0.167,31.0419,54.585,9.1179,9.2125,0.167,31.449,30.9,0
54.585,9.1179,9.2125,0.167,31.449,54.7616,9.1475,9.2423,0.167,31.5508,31.0,0
54.7616,9.1475,9.2423,0.167,31.5508,54.055,9.0294,9.123,0.167,31.1437,30.6,0
54.055,9.0294,9.123,0.167,31.1437,53.9667,9.0147,9.1081,0.167,31.0928,30.55,0
53.9667,9.0147,9.1081,0.167,31.0928,53.79,8.9852,9.0783,0.167,30.991,30.45,0
53.79,8.9852,9.0783,0.167,30.991,54.7616,9.1475,9.2423,0.167,31.5508,31.0,0
54.7616,9.1475,9.2423,0.167,31.5508,55.5565,9.2802,9.3765,0.167,32.0088,31.45,0
55.5565,9.2802,9.3765,0.167,32.0088,55.0089,9.1888,9.284,0.167,31.6933,31.14,0
55.0089,9.1888,9.284,0.167,31.6933,54.1963,9.053,9.1469,0.167,31.2251,30.68,0
54.1963,9.053,9.1469,0.167,31.2251,54.002,9.0206,9.1141,0.167,31.1131,30.57,0
54.002,9.0206,9.1141,0.167,31.1131,54.7439,9.1445,9.2393,0.167,31.5406,30.99,0
54.7439,9.1445,9.2393,0.167,31.5406,53.9313,9.0088,9.1022,0.167,31.0724,30.53,0
53.9313,9.0088,9.1022,0.167,31.0724,53.9313,9.0088,9.1022,0.167,31.0724,30.53,0
53.9313,9.0088,9.1022,0.167,31.0724,54.7616,9.1475,9.2423,0.167,31.5508,31.0,0
54.7616,9.1475,9.2423,0.167,31.5508,54.4083,9.0884,9.1827,0.167,31.3472,30.8,0
54.4083,9.0884,9.1827,0.167,31.3472,53.9667,9.0147,9.1081,0.167,31.0928,30.55,0
53.9667,9.0147,9.1081,0.167,31.0928,54.8499,9.1622,9.2572,0.167,31.6017,31.05,0
54.8499,9.1622,9.2572,0.167,31.6017,54.5673,9.115,9.2095,0.167,31.4388,30.89,0
54.5673,9.115,9.2095,0.167,31.4388,55.3269,9.2419,9.3377,0.167,31.8765,31.32,0
55.3269,9.2419,9.3377,0.167,31.8765,54.6733,9.1327,9.2274,0.167,31.4999,30.95,0
54.6733,9.1327,9.2274,0.167,31.4999,56.4928,9.4366,9.5345,0.167,32.5482,31.98,0
56.4928,9.4366,9.5345,0.167,32.5482,57.2347,9.5606,9.6597,0.167,32.9757,32.4,0
57.2347,9.5606,9.6597,0.167,32.9757,57.0404,9.5281,9.6269,0.167,32.8637,32.29,0
57.0404,9.5281,9.6269,0.167,32.8637,59.0012,9.8556,9.9578,0.167,33.9934,33.4,0
59.0012,9.8556,9.9578,0.167,33.9934,60.0611,10.0327,10.1367,0.167,34.6041,34.0,0
60.0611,10.0327,10.1367,0.167,34.6041,58.9129,9.8409,9.9429,0.167,33.9425,33.35,0
58.9129,9.8409,9.9429,0.167,33.9425,58.118,9.7081,9.8088,0.167,33.4845,32.9,0
58.118,9.7081,9.8088,0.167,33.4845,59.7078,9.9737,10.0771,0.167,34.4005,33.8,0
59.7078,9.9737,10.0771,0.167,34.4005,58.3653,9.7494,9.8505,0.167,33.627,33.04,0
58.3653,9.7494,9.8505,0.167,33.627,58.6302,9.7937,9.8952,0.167,33.7797,33.19,0
58.6302,9.7937,9.8952,0.167,33.7797,59.7608,9.9825,10.086,0.167,34.4311,33.83,0
59.7608,9.9825,10.086,0.167,34.4311,57.9943,9.6875,9.7879,0.167,33.4133,32.83,0
57.9943,9.6875,9.7879,0.167,33.4133,57.853,9.6638,9.764,0.167,33.3319,32.75,0
57.853,9.6638,9.764,0.167,33.3319,57.7647,9.6491,9.7491,0.167,33.281,32.7,0
57.7647,9.6491,9.7491,0.167,33.281,56.8814,9.5016,9.6001,0.167,32.7721,32.2,0
56.8814,9.5016,9.6001,0.167,32.7721,58.2593,9.7317,9.8326,0.167,33.566,32.98,0
58.2593,9.7317,9.8326,0.167,33.566,58.6479,9.7966,9.8982,0.167,33.7899,33.2,0
58.6479,9.7966,9.8982,0.167,33.7899,59.6901,9.9707,10.0741,0.167,34.3904,33.79,0
59.6901,9.9707,10.0741,0.167,34.3904,59.8845,10.0032,10.1069,0.167,34.5023,33.9,0
59.8845,10.0032,10.1069,0.167,34.5023,58.4713,9.7671,9.8684,0.167,33.6881,33.1,0
