@RELATION "B3 - CPFE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
17.6162,3.4899,21913.4575,0.1981,17.4595,17.6456,3.4958,21950.0409,0.1981,17.4887,17.9618,3.5584,22343.3125,0.1981,17.802,17.5206,3.471,21794.5614,0.1981,17.3648,18.1456,3.5948,22571.9587,0.1981,17.9842,23.331,0
18.1456,3.5948,22571.9587,0.1981,17.9842,17.6162,3.4899,21913.4575,0.1981,17.4595,17.6456,3.4958,21950.0409,0.1981,17.4887,17.9618,3.5584,22343.3125,0.1981,17.802,17.8294,3.5322,22178.6872,0.1981,17.6709,22.9245,0
17.8294,3.5322,22178.6872,0.1981,17.6709,18.1456,3.5948,22571.9587,0.1981,17.9842,17.6162,3.4899,21913.4575,0.1981,17.4595,17.6456,3.4958,21950.0409,0.1981,17.4887,18.1456,3.5948,22571.9587,0.1981,17.9842,23.331,0
18.1456,3.5948,22571.9587,0.1981,17.9842,17.8294,3.5322,22178.6872,0.1981,17.6709,18.1456,3.5948,22571.9587,0.1981,17.9842,17.6162,3.4899,21913.4575,0.1981,17.4595,17.7412,3.5147,22068.9369,0.1981,17.5834,22.811,0
17.7412,3.5147,22068.9369,0.1981,17.5834,18.1456,3.5948,22571.9587,0.1981,17.9842,17.8294,3.5322,22178.6872,0.1981,17.6709,18.1456,3.5948,22571.9587,0.1981,17.9842,18.0647,3.5788,22471.3544,0.1981,17.904,23.227,0
18.0647,3.5788,22471.3544,0.1981,17.904,17.7412,3.5147,22068.9369,0.1981,17.5834,18.1456,3.5948,22571.9587,0.1981,17.9842,17.8294,3.5322,22178.6872,0.1981,17.6709,18.1088,3.5875,22526.2295,0.1981,17.9478,23.2837,0
18.1088,3.5875,22526.2295,0.1981,17.9478,18.0647,3.5788,22471.3544,0.1981,17.904,17.7412,3.5147,22068.9369,0.1981,17.5834,18.1456,3.5948,22571.9587,0.1981,17.9842,18.2044,3.6065,22645.1255,0.1981,18.0425,23.4066,0
18.2044,3.6065,22645.1255,0.1981,18.0425,18.1088,3.5875,22526.2295,0.1981,17.9478,18.0647,3.5788,22471.3544,0.1981,17.904,17.7412,3.5147,22068.9369,0.1981,17.5834,18.8882,3.7419,23495.6896,0.1981,18.7202,24.2858,0
18.8882,3.7419,23495.6896,0.1981,18.7202,18.2044,3.6065,22645.1255,0.1981,18.0425,18.1088,3.5875,22526.2295,0.1981,17.9478,18.0647,3.5788,22471.3544,0.1981,17.904,18.9323,3.7507,23550.5647,0.1981,18.7639,24.3425,0
18.9323,3.7507,23550.5647,0.1981,18.7639,18.8882,3.7419,23495.6896,0.1981,18.7202,18.2044,3.6065,22645.1255,0.1981,18.0425,18.1088,3.5875,22526.2295,0.1981,17.9478,18.9544,3.755,23578.0023,0.1981,18.7858,24.3708,0
