@RELATION "B3 - PETR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
7.6755,0.7139,1.2339,0.093,6.9855,8.0337,0.7472,1.2915,0.093,7.3115,7.2866,0.7298,1.3121,0.1002,6.7022,7.4482,0.746,1.3412,0.1002,6.8508,7.9421,0.7387,1.2768,0.093,7.2281,19.07,0
7.9421,0.7387,1.2768,0.093,7.2281,7.6755,0.7139,1.2339,0.093,6.9855,8.0337,0.7472,1.2915,0.093,7.3115,7.2866,0.7298,1.3121,0.1002,6.7022,8.496,0.7902,1.3658,0.093,7.7322,20.4,0
8.496,0.7902,1.3658,0.093,7.7322,7.9421,0.7387,1.2768,0.093,7.2281,7.6755,0.7139,1.2339,0.093,6.9855,8.0337,0.7472,1.2915,0.093,7.3115,8.2086,0.7635,1.3196,0.093,7.4707,19.71,0
8.2086,0.7635,1.3196,0.093,7.4707,8.496,0.7902,1.3658,0.093,7.7322,7.9421,0.7387,1.2768,0.093,7.2281,7.6755,0.7139,1.2339,0.093,6.9855,8.0087,0.7449,1.2875,0.093,7.2888,19.23,0
8.0087,0.7449,1.2875,0.093,7.2888,8.2086,0.7635,1.3196,0.093,7.4707,8.496,0.7902,1.3658,0.093,7.7322,7.9421,0.7387,1.2768,0.093,7.2281,7.788,0.7244,1.252,0.093,7.0879,18.7,0
7.788,0.7244,1.252,0.093,7.0879,8.0087,0.7449,1.2875,0.093,7.2888,8.2086,0.7635,1.3196,0.093,7.4707,8.496,0.7902,1.3658,0.093,7.7322,7.763,0.7221,1.248,0.093,7.0651,18.64,0
7.763,0.7221,1.248,0.093,7.0651,7.788,0.7244,1.252,0.093,7.0879,8.0087,0.7449,1.2875,0.093,7.2888,8.2086,0.7635,1.3196,0.093,7.4707,7.8255,0.7279,1.258,0.093,7.122,18.79,0
7.8255,0.7279,1.258,0.093,7.122,7.763,0.7221,1.248,0.093,7.0651,7.788,0.7244,1.252,0.093,7.0879,8.0087,0.7449,1.2875,0.093,7.2888,7.8504,0.7302,1.262,0.093,7.1447,18.85,0
7.8504,0.7302,1.262,0.093,7.1447,7.8255,0.7279,1.258,0.093,7.122,7.763,0.7221,1.248,0.093,7.0651,7.788,0.7244,1.252,0.093,7.0879,7.6422,0.7108,1.2286,0.093,6.9552,18.35,1
7.6422,0.7108,1.2286,0.093,6.9552,7.8504,0.7302,1.262,0.093,7.1447,7.8255,0.7279,1.258,0.093,7.122,7.763,0.7221,1.248,0.093,7.0651,7.9671,0.741,1.2808,0.093,7.2509,19.13,0
7.9671,0.741,1.2808,0.093,7.2509,7.6422,0.7108,1.2286,0.093,6.9552,7.8504,0.7302,1.262,0.093,7.1447,7.8255,0.7279,1.258,0.093,7.122,7.8296,0.7283,1.2587,0.093,7.1258,18.8,0
7.8296,0.7283,1.2587,0.093,7.1258,7.9671,0.741,1.2808,0.093,7.2509,7.6422,0.7108,1.2286,0.093,6.9552,7.8504,0.7302,1.262,0.093,7.1447,7.9587,0.7403,1.2794,0.093,7.2433,19.11,0
7.9587,0.7403,1.2794,0.093,7.2433,7.8296,0.7283,1.2587,0.093,7.1258,7.9671,0.741,1.2808,0.093,7.2509,7.6422,0.7108,1.2286,0.093,6.9552,7.8296,0.7283,1.2587,0.093,7.1258,18.8,0
7.8296,0.7283,1.2587,0.093,7.1258,7.9587,0.7403,1.2794,0.093,7.2433,7.8296,0.7283,1.2587,0.093,7.1258,7.9671,0.741,1.2808,0.093,7.2509,7.9504,0.7395,1.2781,0.093,7.2357,19.09,0
7.9504,0.7395,1.2781,0.093,7.2357,7.8296,0.7283,1.2587,0.093,7.1258,7.9587,0.7403,1.2794,0.093,7.2433,7.8296,0.7283,1.2587,0.093,7.1258,7.8629,0.7314,1.264,0.093,7.1561,18.88,0
7.8629,0.7314,1.264,0.093,7.1561,7.9504,0.7395,1.2781,0.093,7.2357,7.8296,0.7283,1.2587,0.093,7.1258,7.9587,0.7403,1.2794,0.093,7.2433,7.6589,0.7124,1.2312,0.093,6.9704,18.39,1
7.6589,0.7124,1.2312,0.093,6.9704,7.8629,0.7314,1.264,0.093,7.1561,7.9504,0.7395,1.2781,0.093,7.2357,7.8296,0.7283,1.2587,0.093,7.1258,7.7463,0.7205,1.2453,0.093,7.05,18.6,1
7.7463,0.7205,1.2453,0.093,7.05,7.6589,0.7124,1.2312,0.093,6.9704,7.8629,0.7314,1.264,0.093,7.1561,7.9504,0.7395,1.2781,0.093,7.2357,7.8713,0.7321,1.2654,0.093,7.1637,18.9,1
