@RELATION "B3 - RENT3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
58.7111,14.7821,7.908,0.2518,36.1089,59.1324,14.8882,7.9647,0.2518,36.368,59.3622,14.946,7.9957,0.2518,36.5093,60.5111,15.2353,8.1505,0.2518,37.2159,59.2664,14.9219,7.9828,0.2518,36.4504,8.9119,1
59.2664,14.9219,7.9828,0.2518,36.4504,58.7111,14.7821,7.908,0.2518,36.1089,59.1324,14.8882,7.9647,0.2518,36.368,59.3622,14.946,7.9957,0.2518,36.5093,57.8494,14.5651,7.7919,0.2518,35.5789,8.6988,1
57.8494,14.5651,7.7919,0.2518,35.5789,59.2664,14.9219,7.9828,0.2518,36.4504,58.7111,14.7821,7.908,0.2518,36.1089,59.1324,14.8882,7.9647,0.2518,36.368,57.16,14.3916,7.6991,0.2518,35.1549,8.5952,1
57.16,14.3916,7.6991,0.2518,35.1549,57.8494,14.5651,7.7919,0.2518,35.5789,59.2664,14.9219,7.9828,0.2518,36.4504,58.7111,14.7821,7.908,0.2518,36.1089,57.4473,14.4639,7.7378,0.2518,35.3316,8.6384,1
57.4473,14.4639,7.7378,0.2518,35.3316,57.16,14.3916,7.6991,0.2518,35.1549,57.8494,14.5651,7.7919,0.2518,35.5789,59.2664,14.9219,7.9828,0.2518,36.4504,57.4473,14.4639,7.7378,0.2518,35.3316,8.6384,1
57.4473,14.4639,7.7378,0.2518,35.3316,57.4473,14.4639,7.7378,0.2518,35.3316,57.16,14.3916,7.6991,0.2518,35.1549,57.8494,14.5651,7.7919,0.2518,35.5789,56.9686,14.3434,7.6733,0.2518,35.0371,8.5664,1
56.9686,14.3434,7.6733,0.2518,35.0371,57.4473,14.4639,7.7378,0.2518,35.3316,57.4473,14.4639,7.7378,0.2518,35.3316,57.16,14.3916,7.6991,0.2518,35.1549,57.3515,14.4398,7.7249,0.2518,35.2727,8.624,1
57.3515,14.4398,7.7249,0.2518,35.2727,56.9686,14.3434,7.6733,0.2518,35.0371,57.4473,14.4639,7.7378,0.2518,35.3316,57.4473,14.4639,7.7378,0.2518,35.3316,55.9154,14.0782,7.5314,0.2518,34.3894,8.408,1
55.9154,14.0782,7.5314,0.2518,34.3894,57.3515,14.4398,7.7249,0.2518,35.2727,56.9686,14.3434,7.6733,0.2518,35.0371,57.4473,14.4639,7.7378,0.2518,35.3316,58.1175,14.6326,7.828,0.2518,35.7438,8.7392,1
58.1175,14.6326,7.828,0.2518,35.7438,55.9154,14.0782,7.5314,0.2518,34.3894,57.3515,14.4398,7.7249,0.2518,35.2727,56.9686,14.3434,7.6733,0.2518,35.0371,59.8409,15.0666,8.0602,0.2518,36.8037,8.9983,1
59.8409,15.0666,8.0602,0.2518,36.8037,58.1175,14.6326,7.828,0.2518,35.7438,55.9154,14.0782,7.5314,0.2518,34.3894,57.3515,14.4398,7.7249,0.2518,35.2727,59.0941,14.8785,7.9596,0.2518,36.3444,8.886,1
