@RELATION "B3 - ODPV3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
10.3181,10.5892,10.262,10.5611,20772935.9117,10.234,10.4677,10.1966,10.4116,14554960.0572,0
10.234,10.4677,10.1966,10.4116,14554960.0572,10.1592,10.2714,9.9723,10.1592,20464346.7947,0
10.1592,10.2714,9.9723,10.1592,20464346.7947,10.0938,10.449,10.0003,10.1966,15344645.2258,0
10.0938,10.449,10.0003,10.1966,15344645.2258,10.0003,10.4022,9.8228,10.206,42341993.8899,0
10.0003,10.4022,9.8228,10.206,42341993.8899,9.7667,10.3462,9.7667,10.2247,35277661.203,0
9.7667,10.3462,9.7667,10.2247,35277661.203,9.963,10.1312,9.7667,9.776,50283778.6755,0
9.963,10.1312,9.7667,9.776,50283778.6755,9.9817,10.1125,9.8415,9.963,10391878.2241,0
9.9817,10.1125,9.8415,9.963,10391878.2241,10.1125,10.206,10.0003,10.1032,24272521.8798,0
10.1125,10.206,10.0003,10.1032,24272521.8798,10.3929,10.5237,10.1218,10.1218,22138050.4255,0
10.3929,10.5237,10.1218,10.1218,22138050.4255,10.6452,10.7293,10.4022,10.4209,32470722.2435,0
10.6452,10.7293,10.4022,10.4209,32470722.2435,10.5518,10.7107,10.3648,10.6546,27461123.0837,0
10.5518,10.7107,10.3648,10.6546,27461123.0837,10.477,10.5144,10.0938,10.4583,14962501.4981,0
10.477,10.5144,10.0938,10.4583,14962501.4981,10.2807,10.5518,10.206,10.5518,6977580.0817,0
10.2807,10.5518,10.206,10.5518,6977580.0817,10.0938,10.4116,10.019,10.2807,18238547.5732,0
10.0938,10.4116,10.019,10.2807,18238547.5732,9.991,10.1312,9.9536,10.1312,11203877.4724,0
9.991,10.1312,9.9536,10.1312,11203877.4724,10.0564,10.1779,9.9256,9.9256,16757637.3769,0
10.0564,10.1779,9.9256,9.9256,16757637.3769,9.8602,10.234,9.8602,10.0564,17780019.1824,0
9.8602,10.234,9.8602,10.0564,17780019.1824,9.4863,10.0003,9.4489,9.533,57494411.6917,0
9.4863,10.0003,9.4489,9.533,57494411.6917,9.5798,9.6452,9.4957,9.5891,21831562.716,0
9.5798,9.6452,9.4957,9.5891,21831562.716,9.6732,9.8041,9.5517,9.5798,23639987.536,0
9.6732,9.8041,9.5517,9.5798,23639987.536,9.8134,9.8975,9.6732,9.6732,17499552.9746,0
9.8134,9.8975,9.6732,9.6732,17499552.9746,9.9069,10.0938,9.8228,9.8228,21614803.179,0
9.9069,10.0938,9.8228,9.8228,21614803.179,10.1592,10.1592,9.8508,9.9069,14436999.8394,0
10.1592,10.1592,9.8508,9.9069,14436999.8394,10.234,10.2994,10.0751,10.1499,25171543.364,0
10.234,10.2994,10.0751,10.1499,25171543.364,10.2807,10.3368,10.1686,10.234,21616003.6775,0
10.2807,10.3368,10.1686,10.234,21616003.6775,10.4583,10.6546,10.206,10.206,18079216.1636,0
10.4583,10.6546,10.206,10.206,18079216.1636,10.5611,10.6546,10.3835,10.4022,12662911.204,0
10.5611,10.6546,10.3835,10.4022,12662911.204,10.2807,10.6078,10.2807,10.5144,13569712.3896,0
10.2807,10.6078,10.2807,10.5144,13569712.3896,10.1499,10.3368,10.0658,10.262,10490761.0005,0
10.1499,10.3368,10.0658,10.262,10490761.0005,10.1405,10.3929,10.0938,10.3929,7223942.2868,0
10.1405,10.3929,10.0938,10.3929,7223942.2868,10.234,10.6546,10.1779,10.2807,14582458.1079,0
10.234,10.6546,10.1779,10.2807,14582458.1079,10.505,10.5518,10.2527,10.2527,11316659.069,0
10.505,10.5518,10.2527,10.2527,11316659.069,10.234,10.5798,10.1686,10.505,12428720.8987,0
10.234,10.5798,10.1686,10.505,12428720.8987,10.4677,10.6078,10.3088,10.3181,4653470.514,0
10.4677,10.6078,10.3088,10.3181,4653470.514,10.4209,10.5611,10.3555,10.449,3298013.4868,0
10.4209,10.5611,10.3555,10.449,3298013.4868,10.3835,10.5705,10.3462,10.4677,6848613.1538,0
10.3835,10.5705,10.3462,10.4677,6848613.1538,10.262,10.449,10.2433,10.449,6492854.7152,0
